ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS   
20039,Eleanora Stein,"Mediaworld, Torino",1408,2013-08-03,Dis
20040,Maurilio Bombieri,"Unieuro, Reggio Calabria",1488,2017-
20041,Bianca Bixio,"Mediaworld, Napoli",1707,2018-02-16,Dispu
20042,Letizia Cocci,"Ikea, Reggio Calabria",1021,2018-10-18,D
20043,Gabriele Nibali,"Apple, Roma",1604,2013-05-25,Undispute
20044,Salvi Lupo,"Decathlon, Torino",1083,2018-12-14,Disputed
20045,Gino Smirnoff,"Decathlon, Reggio Calabria",1889,2017-11
20046,Bianca Alboni,"Ikea, Palermo",1889,2019-10-05,Undispute
20047,Elmo Carli,"Ikea, Catanzaro",1832,2013-08-13,Undisputed
20048,Eleanora Tresoldi,"Unieuro, Torino",1564,2019-09-14,Und
20049,Mattia Renier,"Decathlon, Genova",1263,2017-04-09,Undis
20050,Camillo Fracci,"Unieuro, Messina",1484,2018-04-07,Dispu
20051,Bianca Canova,"Apple, Milano",1886,2021-08-25,Undispute
20052,Gabriele Sgalambro,"Coop, Torino",1345,2019-09-29,Undis
20053,Adele Piazzi,"Ikea, Catania",1297,2016-03-28,Disputed  
20054,Antonello Vezzali,"Coop, Reggio Calabria",1748,2018-10-
20055,Elena Zabarella,"Apple, Reggio Calabria",1106,2020-10-0
20056,Gianpaolo Montanelli,"Euronics, Milano",1285,2013-08-18
20057,Elmo Vianello,"Mediaworld, Roma",1699,2012-06-25,Disput
20058,Camilla Emo,"Ikea, Napoli",1620,2019-04-03,Undisputed  
20059,Aurora Smirnoff,"Unieuro, Reggio Calabria",1243,2013-08
20060,Sante Gigli,"Coop, Catania",1918,2019-07-05,Disputed   
20061,Gaetano Montanelli,"Microsoft, Napoli",1183,2019-10-21,
20062,Pierpaolo Renault,"Unieuro, Messina",1080,2011-12-02,Di
20063,Amedeo Nordio,"Ikea, Catanzaro",1610,2018-07-22,Undispu
20064,Loredana Renault,"Decathlon, Genova",1286,2014-08-24,Un
20065,Silvestro Renier,"Coop, Palermo",1655,2011-12-26,Disput
20066,Mattia Argentero,"Coop, Reggio Calabria",1127,2013-09-2
20067,Umberto Pacillo,"Euronics, Reggio Calabria",1870,2019-0
20068,Antonello Squarcione,"Amazon, Roma",1311,2012-11-13,Dis
20069,Adelasia Golgi,"Ikea, Genova",1502,2013-05-02,Disputed 
20070,Ermenegildo Sollima,"Mediaworld, Roma",1361,2015-02-18,
20071,Romina Bixio,"Ikea, Catania",1651,2017-08-25,Disputed  
20072,Mattia Montanelli,"Mediaworld, Catania",1986,2015-12-10
20073,Manuel Papetti,"Ikea, Milano",1354,2013-07-14,Disputed 
20074,Gelsomina Pistoletto,"Ikea, Napoli",1519,2016-10-28,Dis
20075,Giulio Nordio,"Coop, Napoli",1047,2017-11-30,Undisputed
20076,Giulio Ricci,"Apple, Roma",1355,2014-07-06,Disputed    
20077,Pierpaolo Giannotti,"Coop, Napoli",1598,2019-06-21,Undi
20078,Ludovica Casadei,"Apple, Reggio Calabria",1847,2014-06-
20079,Ermenegildo Sgalambro,"Microsoft, Roma",1873,2018-12-08
20080,Etta Stucchi,"Ikea, Torino",1864,2016-08-10,Disputed   
20081,Maurilio Canova,"Mediaworld, Torino",1204,2016-02-20,Di
20082,Bianca Argentero,"Expert, Genova",1105,2016-10-16,Dispu
20083,Martino Strangio,"Amazon, Reggio Calabria",1269,2019-12
20084,Sylvia Camiscione,"Coop, Napoli",1169,2014-02-23,Undisp
20085,Temistocle Bixio,"Coop, Genova",1305,2020-01-01,Dispute
20086,Gaetano Berrè,"Amazon, Reggio Calabria",1824,2021-05-16
20087,Amedeo Calgari,"Mediaworld, Genova",1104,2015-12-28,Dis
20088,Carlo Bataglia,"Amazon, Messina",1464,2018-04-23,Disput
20089,Alfredo Balbi,"Expert, Catania",1522,2016-07-31,Dispute
20090,Adelasia Sibilia,"Mediaworld, Genova",1837,2016-08-31,U
20091,Carlo Foscari,"Decathlon, Torino",1336,2012-07-09,Dispu
20092,Manuel Bombieri,"Amazon, Roma",1046,2016-08-29,Disputed
20093,Annunziata Armellini,"Euronics, Genova",1008,2013-07-14
20094,Adelasia Rinaldi,"Coop, Genova",1085,2019-02-19,Dispute
20095,Gianmarco Rinaldi,"Microsoft, Catanzaro",1251,2015-08-1
20096,Lazzaro Bossi,"Euronics, Milano",1606,2014-03-27,Disput
20097,Michelotto Cocci,"Decathlon, Napoli",1333,2017-05-10,Un
20098,Alfredo Squarcione,"Coop, Torino",1981,2016-05-08,Undis
20099,Rodolfo Paolucci,"Ikea, Catanzaro",1500,2015-12-31,Disp
20100,Silvestro Canova,"Decathlon, Palermo",1665,2015-06-26,D
20101,Gaetano Calgari,"Mediaworld, Napoli",1788,2018-09-28,Di
20102,Sergius Carli,"Decathlon, Catania",1278,2011-12-03,Disp
20103,Gabriella Casadei,"Decathlon, Reggio Calabria",1389,201
20104,Ermenegildo Verdone,"Expert, Napoli",1440,2020-11-20,Un
20105,Luciano Alboni,"Decathlon, Catania",1650,2012-07-16,Dis
20106,Luciano Cociarelli,"Microsoft, Roma",1378,2015-04-04,Un
20107,Gianpaolo Calgari,"Mediaworld, Napoli",1742,2012-09-15,
20108,Nicolò Pistoletto,"Expert, Milano",1731,2018-03-11,Undi
20109,Adamo Natta,"Microsoft, Catanzaro",1142,2016-01-14,Disp
20110,Alfredo Raurica,"Amazon, Torino",1593,2016-05-07,Undisp
20111,Annunziata Donatoni,"Ikea, Messina",1190,2013-10-08,Dis
20112,Ronaldo Fracci,"Microsoft, Reggio Calabria",1177,2012-1
20113,Antonello Vittadello,"Ikea, Napoli",1086,2011-11-28,Und
20114,Nicolò Rismondo,"Amazon, Catanzaro",1486,2013-07-02,Und
20115,Mattia Taliercio,"Unieuro, Torino",1242,2014-03-11,Undi
20116,Elmo Bossi,"Decathlon, Roma",1512,2017-12-10,Undisputed
20117,Luigi Stucchi,"Mediaworld, Catanzaro",1680,2016-11-01,U
20118,Sandra Stein,"Unieuro, Napoli",1585,2012-05-14,Disputed
20119,Gelsomina Bataglia,"Expert, Napoli",1298,2020-08-21,Dis
20120,Mattia Squarcione,"Unieuro, Catania",1254,2015-12-22,Di
20121,Gianmarco Giulietti,"Microsoft, Messina",1240,2018-11-2
20122,Carlo Tamborini,"Expert, Reggio Calabria",1225,2017-01-
20123,Lazzaro Emo,"Unieuro, Reggio Calabria",1164,2020-06-21,
20124,Gianni Balbi,"Ikea, Genova",1935,2021-05-22,Undisputed 
20125,Giulietta Smirnoff,"Coop, Reggio Calabria",1605,2020-01
20126,Silvestro Verdone,"Decathlon, Milano",1081,2019-12-23,D
20127,Paola Gigli,"Expert, Palermo",1501,2012-10-05,Undispute
20128,Adelasia Bersani,"Amazon, Reggio Calabria",1295,2017-02
20129,Nicolò Sollima,"Unieuro, Napoli",1172,2017-11-29,Undisp
20130,Paulina Emo,"Euronics, Napoli",1222,2017-05-27,Disputed
20131,Luigi Cocci,"Euronics, Roma",1277,2016-06-28,Undisputed
20132,Aurora Fracci,"Expert, Reggio Calabria",1048,2021-02-02
20133,Filippa Berrè,"Coop, Catania",1287,2019-12-01,Disputed 
20134,Luciano Bersani,"Ikea, Torino",1995,2015-09-30,Undisput
20135,Sylvia Smirnoff,"Amazon, Genova",1206,2016-04-05,Undisp
20136,Alfredo Giulietti,"Coop, Genova",1353,2018-01-14,Disput
20137,Antonello Tacchini,"Mediaworld, Genova",1779,2014-08-09
20138,Etta Stucchi,"Decathlon, Napoli",1451,2012-02-26,Disput
20139,Amedeo Renier,"Ikea, Catania",1232,2019-02-28,Disputed 
20140,Adelasia Casadei,"Unieuro, Catania",1649,2021-04-30,Dis
20141,Fiorino Piazzi,"Unieuro, Messina",1725,2017-10-29,Dispu
20142,Silvestro Renier,"Unieuro, Genova",1744,2017-12-24,Disp
20143,Paulina Satta,"Ikea, Roma",1054,2016-01-29,Undisputed  
20144,Alessia Vittadello,"Amazon, Palermo",1570,2012-12-24,Di
20145,Nino Calgari,"Decathlon, Torino",1357,2019-11-01,Undisp
20146,Temistocle Trentini,"Expert, Milano",1405,2012-12-16,Di
20147,Gianmarco Nibali,"Apple, Napoli",1160,2021-06-15,Undisp
20148,Filippa Sibilia,"Mediaworld, Messina",1779,2011-09-18,D
20149,Osvaldo Contarini,"Euronics, Messina",1872,2014-01-03,U
20150,Salvatore Golgi,"Amazon, Torino",1709,2021-03-29,Undisp
20151,Paola Golgi,"Unieuro, Roma",1861,2018-04-29,Undisputed 
20152,Nino Montanelli,"Apple, Napoli",1806,2018-09-21,Dispute
20153,Etta Montanelli,"Coop, Messina",1454,2015-03-31,Undispu
20154,Luigi Savorgnan,"Euronics, Catanzaro",1226,2014-09-02,U
20155,Annunziata Paolucci,"Amazon, Catania",1428,2017-11-12,D
20156,Camilla Squarcione,"Ikea, Catania",1600,2017-04-20,Undi
20157,Michelotto Alboni,"Ikea, Catanzaro",1759,2017-02-06,Dis
20158,Salvi Panzera,"Coop, Reggio Calabria",1653,2012-01-10,D
20159,Etta Smirnoff,"Euronics, Reggio Calabria",1384,2015-03-
20160,Paulina Bocca,"Microsoft, Torino",1749,2014-05-22,Undis
20161,Ermenegildo Bataglia,"Ikea, Catanzaro",1189,2020-03-22,
20162,Pierpaolo Gelli,"Mediaworld, Milano",1139,2018-12-27,Di
20163,Antonello Nosiglia,"Euronics, Catania",1171,2017-10-14,
20164,Elmo Bombieri,"Microsoft, Messina",1530,2019-01-13,Disp
20165,Enzo Parpinel,"Euronics, Roma",1302,2018-01-19,Undisput
20166,Giulietta Fracci,"Coop, Catanzaro",1404,2019-11-22,Undi
20167,Pier Papetti,"Expert, Milano",1289,2021-03-29,Undispute
20168,Adelasia Canova,"Microsoft, Messina",1250,2020-05-21,Un
20169,Alessandro Spinola,"Mediaworld, Catanzaro",1910,2018-06
20170,Fiorino Sgalambro,"Microsoft, Palermo",1296,2013-02-17,
20171,Gaetano Strangio,"Decathlon, Torino",1275,2012-12-18,Un
20172,Costanzo Cocci,"Expert, Reggio Calabria",1500,2020-01-1
20173,Silvio Capone,"Amazon, Catania",1847,2018-01-19,Dispute
20174,Lucrezia Cocci,"Unieuro, Milano",1356,2016-06-03,Undisp
20175,Luciano Bataglia,"Microsoft, Milano",1520,2016-03-06,Di
20176,Gianmarco Nordio,"Euronics, Milano",1634,2021-04-18,Und
20177,Manuel Bataglia,"Ikea, Reggio Calabria",1580,2011-11-25
20178,Cipriano Satta,"Apple, Reggio Calabria",1065,2014-07-22
20179,Gianni Strangio,"Euronics, Torino",1914,2019-09-11,Undi
20180,Costanzo Pacillo,"Microsoft, Napoli",1719,2014-11-17,Un
20181,Enzo Antonelli,"Apple, Catania",1486,2012-04-22,Undispu
20182,Camillo Pacillo,"Unieuro, Messina",1086,2013-05-04,Disp
20183,Adamo Stein,"Euronics, Catania",1742,2015-02-10,Dispute
20184,Adele Renier,"Coop, Milano",1175,2021-03-04,Undisputed 
20185,Camilla Golgi,"Unieuro, Milano",1510,2019-11-27,Undispu
20186,Azeglio Spinola,"Unieuro, Milano",1690,2019-06-29,Dispu
20187,Giulietta Maffei,"Coop, Catanzaro",1428,2018-02-06,Undi
20188,Silvestro Cociarelli,"Decathlon, Catanzaro",1018,2015-0
20189,Salvi Cafarchia,"Unieuro, Napoli",1349,2016-06-11,Undis
20190,Gian Capone,"Euronics, Catanzaro",1517,2012-10-14,Dispu
20191,Sante Balotelli,"Unieuro, Roma",1919,2015-09-15,Undispu
20192,Germana Verdone,"Amazon, Milano",1752,2015-02-08,Undisp
20193,Annunziata Pace,"Unieuro, Torino",1102,2021-03-07,Undis
20194,Laureano Satta,"Ikea, Genova",1412,2019-10-14,Disputed 
20195,Liberto Foscari,"Coop, Genova",1811,2021-08-03,Undisput
20196,Giulietta Renault,"Expert, Reggio Calabria",1885,2020-0
20197,Fiorino Vianello,"Microsoft, Torino",1941,2016-10-13,Di
20198,Liana Pausini,"Microsoft, Napoli",1146,2012-12-12,Undis
20199,Sylvia Panzera,"Mediaworld, Palermo",1720,2015-11-18,Un
20200,Gabriella Gigli,"Euronics, Messina",1738,2018-11-08,Dis
20201,Silvestro Sollima,"Ikea, Torino",1364,2014-07-02,Undisp
20202,Angelica Berrè,"Euronics, Catanzaro",1331,2014-05-29,Di
20203,Bianca Rismondo,"Coop, Messina",1410,2013-12-03,Dispute
20204,Michelotto Carullo,"Unieuro, Palermo",1710,2020-07-22,D
20205,Giampaolo Chinnici,"Apple, Reggio Calabria",1939,2017-0
20206,Adelasia Sollima,"Ikea, Palermo",1150,2019-08-27,Undisp
20207,Vanessa Bajamonti,"Euronics, Roma",1030,2021-03-05,Undi
20208,Gianni Tresoldi,"Decathlon, Torino",1969,2017-07-20,Dis
20209,Bianca Solimena,"Apple, Catanzaro",1413,2018-11-03,Undi
20210,Carlo Renier,"Decathlon, Palermo",1165,2017-02-24,Undis
20211,Lazzaro Rinaldi,"Unieuro, Genova",1889,2015-09-15,Dispu
20212,Giulietta Pausini,"Euronics, Reggio Calabria",1651,2019
20213,Gianmarco Canova,"Expert, Napoli",1997,2015-05-29,Undis
20214,Camilla Savorgnan,"Coop, Torino",1423,2019-08-31,Undisp
20215,Germana Tresoldi,"Microsoft, Roma",1518,2021-07-12,Undi
20216,Martino Gigli,"Apple, Reggio Calabria",1359,2012-04-10,
20217,Ludovica Carli,"Microsoft, Palermo",1940,2019-10-24,Und
20218,Annunziata Pacillo,"Apple, Catanzaro",1209,2016-08-22,D
20219,Etta Piazzi,"Euronics, Reggio Calabria",1983,2014-03-02
20220,Alessia Donatoni,"Euronics, Milano",1233,2013-11-08,Dis
20221,Gelsomina Foscari,"Euronics, Napoli",1035,2018-04-30,Di
20222,Loredana Zabarella,"Apple, Torino",1109,2020-01-13,Disp
20223,Alessia Emo,"Amazon, Catania",1101,2017-11-20,Disputed 
20224,Elmo Berrè,"Microsoft, Palermo",1064,2016-05-14,Undispu
20225,Camillo Montanelli,"Euronics, Catania",1612,2018-03-15,
20226,Letizia Tamborini,"Ikea, Palermo",1427,2013-12-07,Dispu
20227,Laureano Fracci,"Unieuro, Palermo",1090,2018-01-17,Undi
20228,Alfredo Tamborini,"Euronics, Palermo",1835,2021-05-16,D
20229,Adamo Paolucci,"Microsoft, Torino",1451,2013-05-31,Undi
20230,Pier Gigli,"Unieuro, Messina",1462,2017-05-28,Disputed 
20231,Elmo Sibilia,"Euronics, Messina",1027,2012-04-17,Undisp
20232,Adele Natta,"Microsoft, Palermo",1534,2014-12-02,Disput
20233,Sergius Strangio,"Unieuro, Catania",1320,2016-02-23,Und
20234,Salvatore Montanelli,"Decathlon, Reggio Calabria",1301,
20235,Sandra Chinnici,"Decathlon, Genova",1225,2020-06-30,Dis
20236,Maurilio Antonelli,"Ikea, Reggio Calabria",1957,2012-01
20237,Ludovica Taliercio,"Euronics, Messina",1369,2021-03-30,
20238,Vanessa Natta,"Unieuro, Roma",1263,2021-02-11,Undispute
20239,Ludovica Maffei,"Apple, Napoli",1768,2015-02-15,Dispute
20240,Laureano Pacillo,"Decathlon, Catania",1980,2012-10-24,D
20241,Pierpaolo Sibilia,"Apple, Roma",1009,2015-02-22,Dispute
20242,Puccio Gelli,"Amazon, Napoli",1308,2014-09-18,Undispute
20243,Laureano Pacillo,"Coop, Catanzaro",1965,2019-03-29,Undi
20244,Carlo Pistoletto,"Microsoft, Messina",1189,2017-07-19,U
20245,Griselda Sollima,"Amazon, Palermo",1633,2015-03-11,Disp
20246,Salvatore Balotelli,"Unieuro, Roma",1750,2019-05-24,Dis
20247,Griselda Antonelli,"Apple, Genova",1865,2012-12-18,Undi
20248,Ludovica Carullo,"Unieuro, Palermo",1932,2011-11-10,Dis
20249,Paulina Beccheria,"Amazon, Torino",1849,2012-10-07,Disp
20250,Ugo Pasolini,"Expert, Napoli",1232,2020-09-23,Undispute
20251,Carlo Contarini,"Decathlon, Catanzaro",1837,2018-02-22,
20252,Manuel Balbi,"Ikea, Palermo",1406,2021-04-01,Disputed  
20253,Giampaolo Contarini,"Amazon, Torino",1545,2018-10-31,Di
20254,Luciano Taliercio,"Unieuro, Napoli",1221,2018-03-18,Dis
20255,Pietro Trentini,"Euronics, Milano",1554,2019-05-22,Undi
20256,Mattia Balbi,"Coop, Milano",1686,2018-04-10,Disputed   
20257,Etta Solimena,"Coop, Napoli",1687,2018-12-04,Undisputed
20258,Alessandro Calgari,"Amazon, Catanzaro",1548,2014-07-14,
20259,Maurilio Maffei,"Euronics, Catania",1862,2018-05-17,Dis
20260,Loredana Nordio,"Euronics, Milano",1509,2016-12-26,Undi
20261,Gian Donatoni,"Unieuro, Torino",1515,2020-04-23,Undispu
20262,Alfredo Sollima,"Apple, Genova",1527,2015-03-01,Dispute
20263,Aurora Pasolini,"Mediaworld, Messina",1767,2021-06-23,D
20264,Germana Fracci,"Unieuro, Genova",1829,2019-02-06,Undisp
20265,Loredana Galuppi,"Microsoft, Torino",1340,2017-12-17,Di
20266,Lucrezia Nosiglia,"Expert, Messina",1719,2016-02-16,Dis
20267,Giulietta Pisani,"Mediaworld, Messina",1411,2013-06-13,
20268,Umberto Giulietti,"Expert, Catanzaro",1710,2016-04-17,D
20269,Adele Maffei,"Expert, Reggio Calabria",1188,2015-04-20,
20270,Alessia Cocci,"Apple, Genova",1823,2015-04-12,Undispute
20271,Paulina Balotelli,"Mediaworld, Catania",1745,2019-04-24
20272,Ludovica Taliercio,"Unieuro, Messina",1683,2020-09-21,U
20273,Lucrezia Cociarelli,"Microsoft, Genova",1489,2016-12-14
20274,Gabriella Crisafulli,"Euronics, Torino",1985,2019-02-13
20275,Carlo Zabarella,"Decathlon, Catania",1851,2015-02-09,Di
20276,Carlo Pacillo,"Unieuro, Torino",1086,2021-03-24,Dispute
20277,Luciano Sollima,"Ikea, Milano",1281,2017-07-13,Undisput
20278,Angelica Balotelli,"Decathlon, Messina",1196,2018-07-17
20279,Eva Bombieri,"Euronics, Roma",1650,2020-06-15,Undispute
20280,Fulvio Contarini,"Euronics, Palermo",1110,2021-05-01,Di
20281,Lina Foscari,"Expert, Catanzaro",1306,2013-04-13,Undisp
20282,Adele Zabarella,"Microsoft, Messina",1206,2014-04-04,Di
20283,Giulio Berrè,"Ikea, Reggio Calabria",1897,2020-06-29,Di
20284,Adamo Bocca,"Euronics, Messina",1086,2019-04-25,Undispu
20285,Mattia Verdone,"Ikea, Catanzaro",1729,2018-03-31,Disput
20286,Fredo Bixio,"Euronics, Palermo",1532,2019-11-21,Dispute
20287,Piergiorgio Sollima,"Mediaworld, Catanzaro",1493,2013-0
20288,Ronaldo Armellini,"Euronics, Genova",1946,2016-10-08,Un
20289,Liana Vittadello,"Expert, Reggio Calabria",1878,2015-07
20290,Rodolfo Balotelli,"Decathlon, Torino",1673,2011-11-12,U
20291,Nicolò Tomasini,"Mediaworld, Torino",1749,2017-07-26,Di
20292,Carlo Traversa,"Expert, Genova",1065,2021-04-27,Dispute
20293,Silvestro Carli,"Microsoft, Genova",1597,2012-08-12,Dis
20294,Fredo Tresoldi,"Mediaworld, Milano",1211,2014-11-29,Dis
20295,Ugo Bixio,"Amazon, Reggio Calabria",1292,2015-02-07,Dis
20296,Pier Pisani,"Decathlon, Genova",1030,2014-04-12,Undispu
20297,Elena Traversa,"Decathlon, Messina",1067,2014-12-16,Und
20298,Vanessa Pausini,"Ikea, Reggio Calabria",1636,2015-07-07
20299,Sante Tozzo,"Ikea, Napoli",1069,2019-03-29,Disputed    
20300,Sergius Pisani,"Microsoft, Milano",1153,2014-05-11,Disp
20301,Gianni Bossi,"Decathlon, Catania",1803,2013-12-13,Undis
20302,Gianluigi Bixio,"Mediaworld, Palermo",1543,2020-07-07,D
20303,Azeglio Pistoletto,"Microsoft, Catanzaro",1463,2017-10-
20304,Alessandro Pirandello,"Amazon, Catanzaro",1806,2014-09-
20305,Giulio Bataglia,"Decathlon, Reggio Calabria",1708,2012-
20306,Puccio Contarini,"Expert, Napoli",1405,2013-07-11,Dispu
20307,Adamo Gigli,"Unieuro, Genova",1443,2018-06-27,Undispute
20308,Cecilia Strangio,"Decathlon, Palermo",1924,2016-08-04,D
20309,Lucrezia Tozzo,"Expert, Palermo",1611,2019-03-11,Undisp
20310,Eleanora Camiscione,"Expert, Roma",1887,2020-04-08,Disp
20311,Nino Beccheria,"Mediaworld, Catanzaro",1973,2016-12-17,
20312,Gino Panzera,"Decathlon, Palermo",1463,2016-02-15,Undis
20313,Manuel Berrè,"Unieuro, Roma",1524,2013-05-30,Undisputed
20314,Romina Bocca,"Ikea, Milano",1022,2012-07-17,Disputed   
20315,Adelasia Beccheria,"Unieuro, Catanzaro",1089,2016-07-16
20316,Puccio Carullo,"Mediaworld, Roma",1636,2016-09-04,Undis
20317,Mattia Verdone,"Decathlon, Milano",1094,2019-05-23,Undi
20318,Antonello Montanelli,"Mediaworld, Roma",1058,2021-02-05
20319,Gianpaolo Renier,"Coop, Messina",1058,2019-11-10,Disput
20320,Enzo Satta,"Ikea, Milano",1706,2012-11-28,Undisputed   
20321,Aurora Gelli,"Amazon, Palermo",1254,2020-04-14,Undisput
20322,Adamo Spinola,"Euronics, Catanzaro",1344,2020-12-16,Dis
20323,Fredo Argentero,"Euronics, Genova",1385,2013-09-25,Undi
20324,Fiorino Fracci,"Mediaworld, Genova",1417,2014-02-12,Und
20325,Michelotto Smirnoff,"Ikea, Catania",1381,2013-08-04,Und
20326,Giampaolo Bixio,"Ikea, Milano",1698,2014-07-21,Undisput
20327,Romina Zabarella,"Unieuro, Catanzaro",1147,2014-07-07,D
20328,Michelotto Emo,"Coop, Napoli",1183,2012-10-22,Undispute
20329,Gianpaolo Emo,"Expert, Milano",1850,2013-06-29,Undisput
20330,Sergius Sollima,"Mediaworld, Genova",1204,2017-04-02,Un
20331,Mattia Smirnoff,"Decathlon, Catanzaro",1174,2017-06-05,
20332,Nino Squarcione,"Amazon, Catanzaro",1010,2014-10-21,Und
20333,Osvaldo Smirnoff,"Expert, Messina",1156,2019-02-16,Undi
20334,Giulio Gigli,"Ikea, Genova",1836,2020-12-24,Disputed   
20335,Eva Verdone,"Coop, Genova",1339,2018-01-04,Disputed    
20336,Carlo Cafarchia,"Ikea, Catanzaro",1126,2021-09-06,Dispu
20337,Griselda Berrè,"Euronics, Milano",1709,2012-04-05,Dispu
20338,Piergiorgio Strangio,"Expert, Torino",1092,2017-05-09,D
20339,Bianca Nibali,"Ikea, Palermo",1509,2019-03-17,Disputed 
20340,Gianluigi Tozzo,"Microsoft, Roma",1759,2013-01-08,Undis
20341,Griselda Bersani,"Decathlon, Milano",1312,2017-03-12,Di
20342,Antonello Camiscione,"Apple, Roma",1963,2017-01-16,Disp
20343,Ludovica Papetti,"Coop, Torino",1548,2017-01-29,Undispu
20344,Gianni Strangio,"Apple, Torino",1438,2016-08-23,Dispute
20345,Nicolò Bossi,"Coop, Palermo",1917,2018-04-02,Disputed  
20346,Liana Berrè,"Apple, Roma",1982,2020-10-27,Undisputed   
20347,Alfredo Petrocelli,"Euronics, Reggio Calabria",1526,201
20348,Antonello Pisani,"Euronics, Catanzaro",1236,2017-08-29,
20349,Michelotto Taliercio,"Ikea, Messina",1832,2017-02-02,Di
20350,Salvatore Gigli,"Microsoft, Reggio Calabria",1134,2013-
20351,Sylvia Tacchini,"Mediaworld, Reggio Calabria",1821,2015
20352,Manuel Fracci,"Amazon, Napoli",1804,2019-06-10,Disputed
20353,Ronaldo Raurica,"Microsoft, Milano",1263,2017-03-05,Dis
20354,Ludovica Cociarelli,"Microsoft, Napoli",1396,2013-07-26
20355,Cipriano Satta,"Expert, Torino",1965,2014-08-07,Undispu
20356,Lazzaro Casadei,"Decathlon, Genova",1804,2021-02-26,Dis
20357,Ugo Zoppetti,"Mediaworld, Messina",1566,2014-02-19,Disp
20358,Filippa Berrè,"Expert, Milano",1719,2015-08-16,Undisput
20359,Silvio Papetti,"Ikea, Catanzaro",1220,2018-10-26,Disput
20360,Eva Paolucci,"Decathlon, Palermo",1059,2021-02-16,Dispu
20361,Ugo Camiscione,"Microsoft, Reggio Calabria",1897,2020-0
20362,Giampaolo Verdone,"Expert, Genova",1076,2019-03-12,Undi
20363,Letizia Cociarelli,"Euronics, Roma",1457,2015-04-05,Dis
20364,Ugo Galuppi,"Decathlon, Roma",1384,2012-08-28,Disputed 
20365,Liberto Trentini,"Euronics, Torino",1525,2018-05-10,Dis
20366,Giampaolo Pirandello,"Coop, Catanzaro",1378,2015-01-06,
20367,Lina Gelli,"Expert, Torino",1672,2013-12-27,Disputed   
20368,Osvaldo Sollima,"Unieuro, Catania",1983,2018-07-25,Disp
20369,Eleanora Bossi,"Coop, Roma",1340,2012-05-03,Undisputed 
20370,Temistocle Foscari,"Euronics, Palermo",1242,2018-03-12,
20371,Alfredo Argentero,"Decathlon, Roma",1991,2016-10-23,Und
20372,Salvatore Casadei,"Apple, Roma",1846,2021-03-09,Undispu
20373,Camilla Berrè,"Decathlon, Genova",1239,2015-02-28,Undis
20374,Alessandro Carli,"Euronics, Reggio Calabria",1889,2011-
20375,Lodovico Donatoni,"Unieuro, Reggio Calabria",1460,2015-
20376,Luigi Corcos,"Expert, Reggio Calabria",1473,2013-11-28,
20377,Piergiorgio Pirandello,"Expert, Reggio Calabria",1474,2
20378,Silvio Marangoni,"Microsoft, Palermo",1379,2015-03-09,D
20379,Lina Berrè,"Apple, Napoli",1066,2013-11-17,Disputed    
20380,Gianpaolo Armellini,"Amazon, Messina",1945,2013-08-17,U
20381,Lucrezia Taliercio,"Expert, Roma",1994,2017-12-22,Undis
20382,Carlo Trentini,"Euronics, Napoli",1805,2019-01-31,Dispu
20383,Mattia Pasolini,"Euronics, Catania",1439,2016-06-01,Und
20384,Salvatore Argentero,"Euronics, Napoli",1699,2011-09-20,
20385,Gianni Pisani,"Unieuro, Genova",1930,2021-02-02,Dispute
20386,Elena Bataglia,"Ikea, Catania",1796,2016-07-28,Disputed
20387,Vincentio Bossi,"Amazon, Roma",1285,2015-12-15,Disputed
20388,Temistocle Petrocelli,"Coop, Genova",1427,2019-04-11,Un
20389,Camilla Bajamonti,"Expert, Roma",1634,2018-01-30,Undisp
20390,Mariana Giannotti,"Decathlon, Messina",1193,2012-09-22,
20391,Costanzo Lupo,"Euronics, Palermo",1105,2016-07-30,Dispu
