ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
25908,Bettina Trotta,Peano-Medici Group,1738,2021-08-16,Disputed
25909,Margherita Volta,"Redi, Filippini e Donati Group",1537,2012-03-11,Undisputed
25910,Amleto Capone,"Traetta, Federico e Pagnotto SPA",1780,2017-01-31,Undisputed
25911,Temistocle Pausini,"Tassoni, Bonatti e Boezio Group",1452,2016-10-26,Undisputed
25912,Liliana Galvani,"Mercalli, Ortolani e Traetta s.r.l.",1179,2012-10-13,Undisputed
25913,Beppe Camuccini,Romagnoli-Capone e figli,1594,2020-10-01,Undisputed
25914,Rosaria Procacci,Angiolello SPA,1338,2012-08-22,Undisputed
25915,Daria Piccinni,Milanesi s.r.l.,1713,2012-04-24,Undisputed
25916,Livia Gioberti,Druso-Anguissola Group,1891,2018-03-08,Disputed
25917,Alphons Pertini,"Tamburi, Gibilisco e Acerbi e figli",1605,2014-04-02,Undisputed
25918,Liana Moschino,Bertoli-Pontecorvo SPA,1777,2020-06-07,Disputed
25919,Agostino Cainero,Guarato-Geraci Group,1410,2017-08-01,Undisputed
25920,Antonino Zito,Satta-Tropea Group,1676,2017-05-27,Undisputed
25921,Lamberto Battelli,Catalano-Forza SPA,1355,2018-08-11,Undisputed
25922,Claudia Villadicani,Foa e figli,1849,2020-12-16,Disputed
25923,Annetta Corcos,"Saffi, Scalera e Pisacane s.r.l.",1141,2013-07-07,Undisputed
25924,Rosaria Bignardi,Iannotti-Vattimo SPA,1385,2013-08-27,Disputed
25925,Ottone Pedroni,Zaccardo SPA,1523,2013-12-02,Undisputed
25926,Ugolino Cainero,Mazzeo-Giusti SPA,1947,2016-05-05,Undisputed
25927,Liberto Pizziol,Finetti-Sagredo s.r.l.,1621,2013-05-30,Undisputed
25928,Teresa Palmisano,Canil-Scotto s.r.l.,1208,2013-08-30,Undisputed
25929,Ottavio Abba,"Bixio, Pacomio e Pinamonte e figli",1503,2015-04-09,Undisputed
25930,Adriano Rossellini,"Sgalambro, Ortolani e Querini e figli",1194,2014-09-06,Undisputed
25931,Roberto Vespucci,"Callegari, Casini e Corbo Group",1115,2015-09-25,Disputed
25932,Ferdinando Donati,"Trotta, Matteotti e Barillaro SPA",1829,2016-08-06,Undisputed
25933,Mirco Piccinni,Camicione s.r.l.,1144,2013-05-24,Disputed
25934,Flavio Juvara,Romagnoli-Capone e figli,1008,2019-06-30,Undisputed
25935,Marcello Righi,"Mantegna, Fogazzaro e Trevisan Group",1602,2012-05-03,Disputed
25936,Antonino Bonolis,Aulenti-Trapanese Group,1293,2019-11-21,Undisputed
25937,Benedetto Bertolucci,"Modiano, Bevilacqua e Gagliardi s.r.l.",1034,2015-02-21,Disputed
25938,Bettina Pacelli,Gangemi-Rinaldi e figli,1860,2019-01-27,Disputed
25939,Ferdinando Trotta,"Navarria, Cianciolo e Scarpetta Group",1762,2018-04-07,Undisputed
25940,Clelia Liguori,"Goldoni, Galilei e Columbo SPA",1092,2012-10-25,Disputed
25941,Ferdinando Cociarelli,Curci-Gatto e figli,1019,2016-06-16,Undisputed
25942,Gelsomina Geraci,"Roccabonella, Guinizzelli e Saffi Group",1286,2019-04-02,Disputed
25943,Stefania Galilei,"Cadorna, Bajardi e Piazzi s.r.l.",1175,2012-07-01,Undisputed
25944,Ferdinando Seddio,Salgari-Caironi e figli,1404,2013-08-01,Undisputed
25945,Panfilo Ferrari,Emanuelli-Serao s.r.l.,1993,2021-01-14,Disputed
25946,Liberto Vigorelli,"Trupiano, Corradi e Riccardi s.r.l.",1834,2015-06-01,Disputed
25947,Pierluigi Pellegrini,Sismondi-Benigni e figli,1468,2015-10-09,Undisputed
25948,Silvio Frescobaldi,Tozzo s.r.l.,1552,2013-01-06,Undisputed
25949,Stefano Filangieri,Gori-Tagliafierro SPA,1745,2013-04-18,Undisputed
25950,Aria Pulci,Perini s.r.l.,1517,2015-08-06,Undisputed
25951,Alessia Farina,Boaga-Cerutti s.r.l.,1264,2015-07-18,Undisputed
25952,Enzio Vigorelli,"Paoletti, Paolucci e Donini Group",1535,2016-08-10,Undisputed
25953,Ramona Brunelleschi,Barracco Group,1536,2019-08-26,Undisputed
25954,Vincentio Taliani,"Mattarella, Buonauro e Mezzetta Group",1374,2015-09-08,Undisputed
25955,Lina Fabrizi,Foletti-Bazzi e figli,1493,2013-12-13,Undisputed
25956,Achille Zichichi,Marino e figli,1978,2014-02-16,Disputed
25957,Marina Bacosi,Falier-Iannotti e figli,1260,2017-04-07,Undisputed
25958,Raffaello Endrizzi,Jacuzzi-Lattuada SPA,1872,2020-07-07,Disputed
25959,Nedda Bixio,"Scarpa, Marangoni e Serao e figli",1226,2014-09-23,Disputed
25960,Antonio Toscani,"Trevisani, Asmundo e Tonisto SPA",1920,2021-07-10,Disputed
25961,Melania Sgalambro,Solari s.r.l.,1085,2018-05-24,Undisputed
25962,Carmelo Vecellio,Lussu-Morgagni SPA,1267,2021-09-08,Undisputed
25963,Camilla Turci,Jacuzzi-Innocenti e figli,1441,2016-11-10,Disputed
25964,Filippa Brunelleschi,Juvara SPA,1674,2016-01-07,Disputed
25965,Sophia Pedroni,Moretti-Benussi SPA,1144,2020-01-08,Undisputed
25966,Valentina Bertolucci,Offredi SPA,1785,2012-03-16,Undisputed
25967,Giulia Amato,Canetta s.r.l.,1941,2013-01-28,Undisputed
25968,Piersanti Donini,Nosiglia SPA,1503,2020-11-21,Disputed
25969,Mirco Ughi,Mazzacurati-Bombieri SPA,1906,2021-07-04,Disputed
25970,Marina Ferrazzi,"Proietti, Draghi e Torricelli s.r.l.",1705,2018-08-24,Undisputed
25971,Mirco Galilei,Iannucci-Bertolucci s.r.l.,1637,2019-09-09,Disputed
25972,Luciana Pedrazzini,Cavalcanti e figli,1583,2016-07-31,Undisputed
25973,Marcello Camanni,"Surian, Fantoni e Orengo Group",1909,2013-09-28,Undisputed
25974,Martina Schiaparelli,Camicione-Cappelli SPA,1187,2020-06-12,Disputed
25975,Giampiero Bersani,Priuli-Stoppani SPA,1872,2012-08-29,Disputed
25976,Alfredo Armellini,"Tomasetti, Bondumier e Palladio e figli",1796,2018-10-09,Undisputed
25977,Massimiliano Blasi,"Leonardi, Borsellino e Bignami SPA",1780,2020-03-15,Disputed
25978,Gioachino Faugno,"Persico, Donini e Lerner e figli",1752,2013-07-18,Disputed
25979,Achille Aporti,"Pisani, Zecchini e Varano SPA",1607,2015-10-01,Undisputed
25980,Arnulfo Aporti,"Cuda, Scarlatti e Abatantuono s.r.l.",1336,2015-05-22,Disputed
25981,Valeria Giannetti,Zaccagnini-Toso SPA,1544,2018-12-19,Disputed
25982,Adele Blasi,"Paoletti, Ossani e Barzini SPA",1442,2019-05-04,Disputed
25983,Serafina Maspero,"Comboni, Lucarelli e Lucchesi s.r.l.",1961,2016-07-14,Undisputed
25984,Aria Piccinni,Argenti Group,1134,2017-11-24,Disputed
25985,Bettina Dossi,Lombardi Group,1131,2017-11-27,Undisputed
25986,Serena Veneziano,Villarosa e figli,1473,2012-06-28,Undisputed
25987,Matilda Sommaruga,Pedersoli-Marenzio SPA,1921,2018-02-25,Disputed
25988,Rosaria Rossetti,Pincherle e figli,1909,2017-08-02,Disputed
25989,Margherita Mascheroni,Bellini s.r.l.,1985,2014-08-15,Disputed
25990,Simone Greco,Mazzocchi-Salvo SPA,1001,2018-02-21,Disputed
25991,Mario Pellico,Bianchi-Condoleo s.r.l.,1716,2018-05-20,Undisputed
25992,Alphons Vigorelli,Falloppio s.r.l.,1648,2016-08-13,Disputed
25993,Puccio Villadicani,Pizzetti-Farinelli e figli,1667,2020-03-28,Disputed
25994,Etta Fischetti,"Scarlatti, Malaparte e Leblanc e figli",1667,2016-11-02,Disputed
25995,Carmelo Giannuzzi,"Tolentino, Pometta e Montalti SPA",1775,2016-01-11,Undisputed
25996,Nanni Rossetti,"Lupo, Serlupi e Donarelli Group",1926,2020-09-28,Disputed
25997,Agostino Lucciano,"Nordio, Cusano e Iadanza e figli",1821,2011-11-23,Disputed
25998,Beppe Dossi,Monicelli SPA,1235,2018-06-13,Disputed
25999,Nicola Saraceno,Bernardi-Mattarella Group,1517,2013-12-22,Undisputed
26000,Amanda Sommaruga,Maglio-Giradello s.r.l.,1690,2013-03-06,Undisputed
26001,Martino Bajamonti,Tozzo e figli,1299,2013-11-30,Disputed
26002,Filippa Vigorelli,"Grifeo, Barracco e Carducci Group",1459,2019-10-26,Undisputed
26003,Giovanna Tamburello,Tarchetti s.r.l.,1094,2019-07-26,Disputed
26004,Melania Procacci,"Treccani, Varano e Romano SPA",1748,2012-03-05,Disputed
26005,Renata Rossellini,Sauli SPA,1153,2013-01-30,Undisputed
26006,Valerio Milanesi,"Maffei, Sommaruga e Monaco e figli",1691,2012-07-05,Undisputed
26007,Gemma Riccardi,"Cagnotto, Tiepolo e Iacovelli SPA",1730,2019-05-10,Disputed
26008,Ugolino Majewski,Coardi e figli,1325,2018-10-01,Undisputed
26009,Bartolomeo Barese,Palombi-Opizzi s.r.l.,1768,2014-03-11,Disputed
26010,Alessandra Cignaroli,Vianello-Mogherini e figli,1079,2021-07-30,Undisputed
26011,Paolo Pausini,Scarpa-Mogherini Group,1537,2014-11-03,Disputed
26012,Raffaele Toscani,Sbarbaro-Persico Group,1213,2013-11-09,Disputed
26013,Silvio Pratesi,"Passalacqua, Scotti e Raimondi Group",1434,2018-10-20,Disputed
26014,Eliana Badoglio,"Martucci, Caironi e Saracino Group",1591,2013-08-28,Undisputed
26015,Simone Porcellato,Martinelli SPA,1901,2012-06-29,Disputed
26016,Serena Pisacane,Morabito Group,1761,2015-02-28,Undisputed
26017,Serafina Ferrazzi,"Nicoletti, Tartini e Deledda Group",1359,2017-09-21,Undisputed
26018,Liliana Sandi,Canevascini s.r.l.,1674,2016-12-12,Undisputed
26019,Ronaldo Riccardi,Calvo Group,1442,2012-09-22,Undisputed
26020,Diana Foà,"Garzoni, Mazzanti e Malaparte SPA",1808,2021-07-28,Disputed
26021,Adelmo Pisani,"Bosurgi, Sagredo e Toscanini s.r.l.",1566,2017-12-27,Undisputed
26022,Gioachino Trotta,Ravaglioli-Gucci Group,1973,2020-03-16,Undisputed
26023,Ludovico Murri,Vergerio s.r.l.,1242,2017-08-30,Undisputed
26024,Valeria Redi,Foconi-Abate SPA,1939,2021-01-30,Undisputed
26025,Giovanna Bacosi,"Cheda, Aporti e Bottigliero SPA",1708,2016-05-06,Disputed
26026,Beppe Botticelli,Filogamo-Ceri SPA,1808,2012-04-16,Disputed
26027,Eliana Roccabonella,"Guinizzelli, Sraffa e Bernetti s.r.l.",1068,2020-08-31,Disputed
26028,Aria Bajamonti,"Opizzi, Abate e Esposito s.r.l.",1447,2014-03-23,Disputed
26029,Sophia Barese,"Tarchetti, Mercalli e Moccia Group",1988,2013-06-23,Disputed
26030,Jolanda Papafava,"Caccioppoli, Mannoia e Turci s.r.l.",1301,2015-05-03,Disputed
26031,Antonello Mascheroni,Venturi Group,1497,2019-10-12,Undisputed
26032,Diana Mercantini,Galtarossa SPA,1856,2021-02-09,Undisputed
26033,Milo Majewski,"Bonomo, Bataglia e Montessori s.r.l.",1860,2019-07-08,Disputed
26034,Luchino Boiardo,Beffa Group,1535,2016-03-16,Disputed
26035,Temistocle Casale,Martucci-Condoleo e figli,1661,2013-04-26,Disputed
26036,Lina Gadda,Altera-Micca Group,1862,2015-07-19,Disputed
26037,Luchino Battelli,Aldobrandi s.r.l.,1155,2018-08-22,Undisputed
26038,Elmo Rossi,Traversa-Catalano SPA,1957,2016-01-24,Undisputed
26039,Romolo Ruffini,Forza s.r.l.,1211,2021-08-10,Undisputed
26040,Corrado Pedroni,Marinetti Group,1446,2017-12-10,Undisputed
26041,Atenulf Trebbi,"Sonnino, Soranzo e Tebaldi s.r.l.",1244,2021-07-03,Undisputed
26042,Adriana Argurio,Favata SPA,1961,2013-01-04,Disputed
26043,Severino Trotta,"Lucchesi, Palladio e Branciforte e figli",1669,2017-04-21,Disputed
26044,Maria Berlusconi,"Schiaparelli, Torlonia e Rapisardi SPA",1666,2020-11-09,Disputed
26045,Panfilo Amato,"Treves, Giusti e Greco e figli",1418,2018-10-05,Undisputed
26046,Alfredo Berrè,Caffarelli s.r.l.,1589,2017-06-19,Undisputed
26047,Rodolfo Maspero,Bompiani e figli,1219,2020-05-16,Undisputed
26048,Gloria Coardi,Rubbia e figli,1182,2015-07-21,Disputed
26049,Monica Gilardoni,Bignardi SPA,1356,2013-03-04,Undisputed
26050,Melania Schicchi,Benussi s.r.l.,1131,2014-05-25,Undisputed
26051,Carla Babato,Querini SPA,1857,2019-12-05,Undisputed
26052,Ugolino Bersani,"Bernini, Buonauro e Sanudo SPA",1429,2017-03-17,Undisputed
26053,Ivo Zoppetti,"Gori, Mantegna e Anastasi SPA",1208,2016-02-29,Undisputed
26054,Eugenia Papafava,Curci-Gatto e figli,1260,2017-06-22,Disputed
26055,Sole Rastelli,Speri Group,1995,2016-04-10,Disputed
26056,Antonino Polesel,Frescobaldi SPA,1285,2018-06-17,Undisputed
26057,Ivo Roccabonella,Boito Group,1842,2020-05-11,Disputed
26058,Berenice Geraci,Metella s.r.l.,1871,2016-01-23,Undisputed
26059,Margherita Porcellato,Pucci Group,1014,2019-08-24,Undisputed
26060,Ferdinando Vitturi,Biagiotti Group,1177,2019-07-26,Undisputed
26061,Vincentio Mascheroni,Pigafetta SPA,1785,2018-09-24,Undisputed
26062,Ivan Endrizzi,Martucci Group,1736,2018-09-17,Disputed
26063,Ottone Ruggeri,Mascheroni-Giradello s.r.l.,1892,2016-02-13,Undisputed
26064,Cipriano Vigorelli,Bernardi-Mattarella Group,1661,2020-06-11,Undisputed
26065,Mirco Zacchia,Tedesco-Palazzo e figli,1787,2016-09-24,Undisputed
26066,Valerio Murri,Argento-Vento Group,1920,2016-01-03,Undisputed
26067,Elmo Ruffini,"Zanazzo, Peruzzi e Mezzetta Group",1002,2019-04-04,Disputed
26068,Donatello Greco,Argenti s.r.l.,1639,2011-09-14,Disputed
26069,Maria Battelli,"Zoppetto, Baglioni e Bajamonti SPA",1824,2012-06-14,Disputed
26070,Aria Bacosi,"Schiaparelli, Torlonia e Rapisardi SPA",1362,2020-04-04,Undisputed
26071,Giuliana Valentino,Chiappetta-Donati e figli,1689,2020-08-06,Disputed
26072,Benedetto Polesel,"Sokolov, Petrucelli e Murialdo SPA",1750,2014-09-19,Undisputed
26073,Antonina Botticelli,Micca Group,1623,2018-11-03,Undisputed
26074,Antonina Bragadin,"Martucci, Ramazzotti e Lettiere s.r.l.",1394,2018-03-01,Undisputed
26075,Liberto Pratesi,Tomasetti s.r.l.,1337,2017-08-05,Undisputed
26076,Guglielmo Capone,Troisi-Procacci e figli,1224,2017-11-04,Undisputed
26077,Gemma Piccinni,"Tamburini, Govoni e Norbiato s.r.l.",1350,2019-01-26,Undisputed
26078,Valerio Lippomano,"Tanzini, Pennetta e Ciani s.r.l.",1398,2017-04-15,Disputed
26079,Adelmo Tommaseo,"Rosselli, Gianetti e Campise SPA",1385,2018-09-06,Disputed
26080,Rosina Polesel,Leopardi-Ferraris e figli,1745,2021-06-30,Undisputed
26081,Jacopo Basso,Puccini e figli,1097,2013-12-09,Undisputed
26082,Valerio Trebbi,Gullotta-Parri e figli,1522,2019-03-11,Disputed
26083,Pierangelo Iannuzzi,Tarantino Group,1660,2012-05-05,Disputed
26084,Ramona Giannuzzi,Fanucci-Interiano e figli,1058,2015-01-26,Undisputed
26085,Claudia Niscoromni,Tasca s.r.l.,1281,2019-08-04,Disputed
26086,Greco Maspero,Veneziano-Nicolini Group,1195,2011-12-17,Undisputed
26087,Ludovico Morpurgo,Marcacci-Maffei Group,1787,2020-02-06,Undisputed
26088,Donatella Palmisano,Barbarigo-Cibin SPA,1616,2016-02-18,Undisputed
26089,Giuseppe Rossellini,"Polani, Marangoni e Catalano e figli",1126,2014-03-05,Undisputed
26090,Fabia Comencini,"Caccianemico, Caruso e Draghi s.r.l.",1149,2012-12-27,Disputed
26091,Bartolomeo Lippomano,Dulbecco-Ciani e figli,1756,2016-10-01,Undisputed
26092,Lamberto Bertolucci,"Antonello, Gaiatto e Pederiva e figli",1305,2014-03-06,Undisputed
26093,Bettina Amato,Fermi-Crispi s.r.l.,1844,2018-09-20,Disputed
26094,Camillo Botticelli,Folliero-Versace Group,1015,2019-04-17,Undisputed
26095,Maurizio Interminei,Moccia-Murialdo SPA,1349,2013-08-16,Undisputed
26096,Lamberto Ferrari,"Cainero, Giusti e Montessori e figli",1486,2015-07-31,Undisputed
26097,Filippa Ciani,"Cagnotto, Tiepolo e Iacovelli SPA",1626,2018-01-10,Disputed
26098,Greca Ferrazzi,"Bonatti, Panzera e Paolucci Group",1479,2011-10-21,Undisputed
26099,Nicoletta Foà,Panicucci-Schiaparelli e figli,1208,2018-10-30,Undisputed
26100,Ludovico Rastelli,"Mazzi, Cremonesi e Salvo e figli",1935,2013-02-20,Disputed
26101,Bianca Togliatti,Iannuzzi-Pacetti SPA,1983,2015-05-25,Disputed
26102,Camillo Bacosi,Guidotti e figli,1634,2014-01-07,Disputed
26103,Antonina Siffredi,Barcaccia-Collina e figli,1794,2013-06-30,Undisputed
26104,Victoria Jovinelli,Sabatini s.r.l.,1614,2016-03-15,Undisputed
26105,Livia Guinizzelli,Lucciano e figli,1148,2018-08-21,Disputed
26106,Paolo Bataglia,"Finetti, Bonaventura e Bacosi Group",1927,2017-07-19,Disputed
26107,Diana Pedroni,"Munari, Nitto e Pedrazzini SPA",1642,2020-09-13,Disputed
26108,Rembrandt Dandolo,Pizzamano-Torricelli s.r.l.,1086,2013-06-10,Undisputed
26109,Mariano Ughi,Gianinazzi e figli,1818,2014-09-21,Disputed
26110,Gianni Bajamonti,Fibonacci e figli,1003,2020-04-16,Undisputed
26111,Costantino Basso,Antonini SPA,1875,2014-01-16,Undisputed
26112,Costanzo Sgalambro,Favata e figli,1248,2016-02-13,Undisputed
26113,Gianfrancesco Bragadin,"Bulzoni, Fermi e Farina Group",1149,2014-08-21,Disputed
26114,Antonino Pedrazzini,"Paganini, Endrizzi e Stefanelli s.r.l.",1867,2015-03-25,Undisputed
26115,Aria Marzorati,Cuda s.r.l.,1671,2011-11-02,Disputed
26116,Gianmarco Nitto,Bassi Group,1517,2016-03-27,Undisputed
26117,Dina Solari,Gullotta-Cerquiglini e figli,1468,2017-05-26,Undisputed
26118,Valentina Brunello,"Coppola, Piazzi e Sanudo e figli",1014,2018-06-18,Undisputed
26119,Jacopo Segrè,Faggiani-Micca s.r.l.,1473,2013-04-26,Disputed
26120,Santino Casadei,Perini-Anichini e figli,1862,2018-07-07,Disputed
26121,Michelotto Trevisan,Bonolis-Trezzini s.r.l.,1869,2015-02-07,Disputed
26122,Panfilo Traetta,Caccioppoli-Orlando e figli,1102,2012-10-22,Undisputed
26123,Severino Bertoni,Curatoli-Trobbiani e figli,1712,2018-10-12,Disputed
26124,Micheletto Casarin,Detti s.r.l.,1736,2014-12-22,Disputed
26125,Armando Ferrabosco,"Valier, Moccia e Bombieri SPA",1071,2014-06-02,Undisputed
26126,Flavio Bersani,Tamburi Group,1024,2020-02-27,Disputed
26127,Raffaello Bragadin,"Pedroni, Cannizzaro e Merisi s.r.l.",1315,2021-06-23,Undisputed
26128,Santino Sommaruga,Galtarossa-Bignardi SPA,1913,2015-04-02,Disputed
26129,Temistocle Sanguineti,"Dossetti, Morandi e Martucci e figli",1087,2012-01-22,Undisputed
26130,Gemma Bertoni,Chittolini-Trapani e figli,1464,2019-02-10,Disputed
26131,Antonina Cheda,Ravaglioli s.r.l.,1944,2019-01-02,Disputed
26132,Rosa Mercantini,Maggioli-Ferretti e figli,1388,2017-07-08,Undisputed
26133,Marissa Chittolini,Brunelleschi SPA,1233,2012-07-05,Disputed
26134,Nicola Abba,Innocenti e figli,1903,2013-05-21,Undisputed
26135,Livia Vespucci,"Garozzo, Staglieno e Duse e figli",1048,2015-01-27,Undisputed
26136,Ricciotti Draghi,Dossi s.r.l.,1651,2013-07-31,Undisputed
26137,Martina Valentino,Querini-Pertini e figli,1881,2014-09-16,Disputed
26138,Margherita Ariasso,"Altera, Maspero e Montesano Group",1767,2017-07-17,Disputed
26139,Girolamo Bixio,Gelli-Buscetta s.r.l.,1545,2019-02-10,Disputed
26140,Guido Ferrata,"Ceci, Ceci e Malaparte Group",1624,2018-01-30,Undisputed
26141,Etta Pertini,"Campanella, Faranda e Curci Group",1122,2017-01-23,Disputed
26142,Margherita Gualandi,"Simeoni, Bignardi e Bruscantini e figli",1738,2021-03-31,Disputed
26143,Arnulfo Depero,"Lussu, Nonis e Baroffio s.r.l.",1784,2019-03-12,Undisputed
26144,Luchino Draghi,Nonis-Puccini SPA,1221,2018-09-18,Disputed
26145,Giuliana Pedroni,"Bianchini, Alfonsi e Malatesta e figli",1245,2015-04-20,Disputed
26146,Concetta Moschino,Roth s.r.l.,1220,2017-05-06,Disputed
26147,Ivo Rossetti,"Proietti, Adinolfi e Draghi SPA",1712,2016-01-30,Disputed
26148,Giuseppina Gioberti,"Salgari, Maggioli e Bosio SPA",1314,2018-10-10,Disputed
26149,Barbara Sagnelli,Briccialdi SPA,1286,2020-07-02,Undisputed
26150,Ivan Fabrizi,Tirabassi-Ritacca Group,1214,2013-02-22,Undisputed
26151,Pierluigi Silvestri,Romiti Group,1094,2016-08-01,Undisputed
26152,Riccardo Proietti,"Soranzo, Garobbio e Sabbatini SPA",1959,2017-01-27,Disputed
26153,Berenice Chechi,Casalodi Group,1129,2013-02-25,Undisputed
26154,Ludovico Rossi,Bergoglio Group,1160,2014-05-04,Disputed
26155,Margherita Lussu,Costanzi s.r.l.,1500,2020-03-22,Disputed
26156,Margherita Pizzetti,Ruggeri-Calvo s.r.l.,1943,2014-06-18,Undisputed
26157,Greca Zacchia,Vanvitelli-Sraffa e figli,1379,2021-01-29,Undisputed
26158,Micheletto Carnera,Gregori-Fittipaldi SPA,1068,2015-08-25,Disputed
26159,Milo Carnera,Scalera-Bonomo s.r.l.,1497,2018-05-02,Disputed
26160,Nanni Papafava,Emo-Columbo Group,1716,2021-06-01,Disputed
26161,Daria Marzorati,Falcone Group,1300,2020-12-17,Undisputed
26162,Alberico Pizzo,Ciani-Benigni e figli,1002,2021-04-13,Disputed
26163,Costantino Tron,"Sokolov, Tedesco e Querini e figli",1850,2014-09-07,Disputed
26164,Torquato Pizziol,Brancaccio-Lattuada s.r.l.,1787,2014-06-08,Undisputed
26165,Rembrandt Pedersoli,Ariasso-Brenna Group,1581,2018-10-14,Disputed
26166,Enrico Barese,Stoppani-Petruzzi Group,1118,2018-05-16,Disputed
26167,Liberto Bertolucci,"Einaudi, Spanevello e Foletti s.r.l.",1882,2017-08-23,Disputed
26168,Alessia Errani,Boito s.r.l.,1931,2016-04-12,Undisputed
26169,Flavio Blasi,Casale-Pizziol Group,1747,2020-07-03,Disputed
26170,Ivan Leoncavallo,"Zecchini, Praga e Bembo Group",1083,2015-01-06,Undisputed
26171,Marisa Majewski,Bianchi-Tognazzi SPA,1750,2019-08-10,Disputed
26172,Rembrandt Sagese,Aloisio Group,1137,2013-10-28,Undisputed
26173,Ludovico Fischetti,Tropea e figli,1565,2015-03-13,Undisputed
26174,Nicoletta Bajamonti,Camuccini-Gianvecchio e figli,1662,2021-06-06,Undisputed
26175,Marisa Murri,"Pignatti, Nitto e Camuccini s.r.l.",1571,2021-03-22,Undisputed
26176,Marina Capecchi,"Rizzo, Ramazzotti e Toldo s.r.l.",1825,2013-12-21,Disputed
26177,Margherita Polesel,Battaglia s.r.l.,1776,2021-06-06,Undisputed
26178,Flavia Farina,Bodoni e figli,1347,2017-01-10,Undisputed
26179,Berenice Ferrata,Siffredi Group,1743,2016-07-13,Disputed
26180,Costantino Lucciano,Russo-Vitturi e figli,1961,2013-02-14,Disputed
26181,Clelia Lussu,"Scalfaro, Carpaccio e Schicchi s.r.l.",1550,2021-03-06,Undisputed
26182,Camilla Tommaseo,Leopardi SPA,1810,2015-04-27,Disputed
26183,Nanni Cafarchia,"Grasso, Badoglio e Schiaparelli SPA",1280,2013-05-19,Undisputed
26184,Teresa Bonolis,Vento e figli,1711,2012-12-04,Disputed
26185,Veronica Cianciolo,Milanesi-Nugnes s.r.l.,1076,2011-12-06,Undisputed
26186,Renata Cianciolo,Scamarcio Group,1764,2020-05-11,Disputed
26187,Massimiliano Abba,Tamburi e figli,1229,2020-11-08,Undisputed
26188,Giampiero Mantegazza,Beffa SPA,1078,2019-03-16,Disputed
26189,Ottone Pellico,"Casale, Lamborghini e Gabba Group",1076,2017-12-12,Disputed
26190,Beppe Babato,Costalonga-Bataglia Group,2000,2020-03-13,Undisputed
26191,Adele Trevisan,Martucci-Condoleo e figli,1450,2019-04-11,Disputed
26192,Bianca Corcos,Prati-Gentilini s.r.l.,1680,2020-01-12,Disputed
26193,Jolanda Scarfoglio,"Villadicani, Callegari e Gori SPA",1356,2012-08-28,Disputed
26194,Alderano Murri,Satriani-Romano Group,1875,2016-05-23,Disputed
26195,Bianca Pizzetti,"Endrizzi, Tamburini e Gasperi e figli",1357,2015-04-03,Undisputed
26196,Dante Bianchini,"Farinelli, Trillini e Silvestri s.r.l.",1208,2019-02-03,Disputed
26197,Amleto Polani,Pavarotti-Innocenti Group,1938,2021-04-09,Undisputed
26198,Bartolomeo Rossi,Tutino s.r.l.,1970,2021-06-20,Disputed
26199,Enrico Prada,Sonnino-Garrone s.r.l.,1196,2017-05-05,Disputed
26200,Luca Gozzano,Alighieri Group,1155,2019-06-01,Disputed
