ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
12140,Vittorio Monicelli,Malipiero-Casellati s.r.l.,1165,2014-11-12,Undisputed
12141,Gioele Majewski,"Iannucci, Grisoni e Schiaparelli Group",1048,2014-05-28,Undisputed
12142,Nanni Casadei,Fabbri s.r.l.,1900,2018-02-19,Disputed
12143,Marina Sollima,Granatelli-Cuomo SPA,1498,2012-10-15,Undisputed
12144,Bruno Brunello,Camicione-Cappelli SPA,1175,2014-10-17,Disputed
12145,Ottavio Interminei,Cuda SPA,1118,2011-10-13,Disputed
12146,Romolo Sommaruga,Disdero-Combi SPA,1305,2020-03-14,Undisputed
12147,Gemma Chiesa,"Spallanzani, Renault e Moresi s.r.l.",1510,2017-11-09,Undisputed
12148,Mario Saracino,Tomasetti-Borzomì SPA,1965,2019-11-15,Undisputed
12149,Costantino Blasi,Pizzo-Scarpa s.r.l.,1689,2013-01-20,Disputed
12150,Puccio Mezzetta,"Anguissola, Grasso e Foa e figli",1259,2018-01-15,Undisputed
12151,Iolanda Zichichi,Trevisani e figli,1655,2020-12-24,Disputed
12152,Gianluigi Donati,Pavanello-Zampa Group,1121,2016-09-09,Disputed
12153,Vincentio Giannetti,Sansoni SPA,1566,2019-04-25,Undisputed
12154,Marisa Bragadin,"Samele, Vendetti e Andreotti e figli",1342,2021-01-27,Disputed
12155,Rosaria Piccinni,"Donà, Romano e Antonelli s.r.l.",1894,2019-07-07,Undisputed
12156,Filippa Stoppani,Zanzi SPA,1065,2015-05-12,Undisputed
12157,Roberto Pizziol,"Asprucci, Nicoletti e Luciani SPA",1820,2016-05-27,Undisputed
12158,Gianfrancesco Vigorelli,Anichini-Lancisi SPA,1095,2012-01-21,Undisputed
12159,Stefano Murri,Abatantuono SPA,1295,2016-08-06,Disputed
12160,Rosina Mantegazza,Bandello-Carfagna e figli,1346,2018-02-17,Disputed
12161,Valeria Fibonacci,"Sagredo, Galiazzo e Pincherle e figli",1640,2020-01-03,Undisputed
12162,Lando Milanesi,Piazzi Group,1447,2016-04-15,Undisputed
12163,Delfino Ariasso,Adinolfi-Giannelli SPA,1150,2021-07-05,Disputed
12164,Virginia Angeli,"Pareto, Cicilia e Piane Group",1164,2015-10-20,Disputed
12165,Amleto Sanguineti,"Faggiani, Taliani e Miniati s.r.l.",1871,2021-05-02,Undisputed
12166,Giulia Prada,Borsiere e figli,1990,2020-11-14,Undisputed
12167,Gaetano Martucci,"Montanelli, Foà e Montessori SPA",1711,2017-02-19,Disputed
12168,Renata Zito,"Corcos, Bembo e Malpighi Group",1469,2021-05-23,Disputed
12169,Liberto Farina,Segni-Canetta s.r.l.,1815,2019-11-23,Undisputed
12170,Flavia Cafarchia,"Buscetta, Cabibbo e Borsellino Group",1524,2021-03-25,Undisputed
12171,Adriana Seddio,Barberini Group,1253,2012-12-20,Undisputed
12172,Alphons Conte,"Morlacchi, Paganini e Sauro Group",1823,2019-02-16,Disputed
12173,Ansaldo Pizzamano,"Calvo, Lucchesi e Barozzi e figli",1590,2018-03-10,Disputed
12174,Francesco Rinaldi,Niggli SPA,1499,2019-01-16,Undisputed
12175,Lando Forza,"Tosi, Dallara e Pelli SPA",1278,2014-03-30,Disputed
12176,Lamberto Gualandi,Tebaldi Group,1256,2019-10-22,Disputed
12177,Enrico Rinaldi,Pascarella-Satriani SPA,1843,2017-02-14,Undisputed
12178,Alberto Vecellio,Fracci e figli,1326,2014-11-04,Disputed
12179,Francesca Donarelli,Sansoni-Antonioni s.r.l.,1122,2015-09-26,Disputed
12180,Monica Guidone,Renzi-Sonnino e figli,1386,2012-11-22,Undisputed
12181,Carmelo Brunello,Terragni SPA,1060,2013-05-14,Undisputed
12182,Stefania Dulbecco,Mondaini-Camuccini SPA,1600,2016-08-29,Undisputed
12183,Bettina Ferrata,Lucchesi-Babati s.r.l.,1130,2014-11-18,Undisputed
12184,Bianca Marangoni,Abatantuono-Toso SPA,1297,2012-06-25,Undisputed
12185,Paolo Sagnelli,Asprucci-Capecchi e figli,1550,2014-06-02,Disputed
12186,Antonello Blasi,"Polesel, Vismara e Marangoni Group",1553,2017-02-08,Undisputed
12187,Annetta Argurio,"Salata, Pertini e Belletini Group",1263,2018-07-27,Disputed
12188,Carmelo Faugno,Pace-Pincherle e figli,1626,2013-03-05,Disputed
12189,Ugolino Broggini,"Gozzano, Salieri e Gianvecchio s.r.l.",1480,2014-04-22,Disputed
12190,Carmelo Galuppi,Bertoli-Pontecorvo SPA,1438,2018-12-14,Disputed
12191,Francesca Renzi,Camicione-Scotti SPA,1169,2013-09-12,Disputed
12192,Amanda Fischetti,Calvo Group,1297,2014-01-23,Undisputed
12193,Enrico Ariasso,"Rusticucci, Piane e Ferrante s.r.l.",1343,2013-09-01,Undisputed
12194,Amanda Silvestri,Comencini SPA,1239,2019-11-17,Undisputed
12195,Liana Lucciano,"Castioni, Piacentini e Luxardo s.r.l.",1945,2014-05-28,Disputed
12196,Livio Taliani,Comolli-Catalano s.r.l.,1867,2017-05-25,Disputed
12197,Vittorio Foa,"Bettin, Modigliani e Pisaroni e figli",1896,2018-07-23,Undisputed
12198,Beppe Barcaccia,"Mattarella, Fantozzi e Castelli Group",1825,2015-12-23,Undisputed
12199,Agostino Camuccini,"Combi, Borzomì e Moresi Group",1279,2015-12-17,Undisputed
12200,Michelangelo Abba,"Morandi, Travia e Pugliese Group",1106,2016-08-21,Disputed
12201,Veronica Solari,Bossi-Sokolov SPA,1210,2017-11-09,Undisputed
12202,Costanzo Bresciani,Spallanzani s.r.l.,1685,2015-08-19,Disputed
12203,Ranieri Fabrizi,Mimun Group,1826,2014-06-18,Undisputed
12204,Ricciotti Niscoromni,Antonetti-Correr e figli,1355,2020-09-09,Undisputed
12205,Romolo Redi,"Bianchi, Andreozzi e Rossi SPA",1753,2012-07-26,Disputed
12206,Margherita Bacosi,Lucciano e figli,1586,2016-05-02,Undisputed
12207,Annunziata Ossola,Bosio SPA,1608,2016-05-12,Undisputed
12208,Clelia Dulbecco,Ponti-Abate e figli,1906,2015-11-21,Disputed
12209,Ernesto Giannetti,"Gaito, Fantini e Boiardo SPA",1761,2021-02-15,Undisputed
12210,Enrico Varano,Coardi e figli,1052,2016-10-05,Undisputed
12211,Ivo Luxardo,Rosmini-Berlusconi Group,1861,2017-10-08,Undisputed
12212,Micheletto Moschino,Cicilia-Borsiere Group,1923,2018-10-25,Undisputed
12213,Giuseppina Pedrazzini,"Ferrari, Boldù e Prada SPA",1785,2012-11-24,Disputed
12214,Ruggiero Saragat,Rocca s.r.l.,1988,2014-01-20,Disputed
12215,Romolo Ferrabosco,Piovani-Abatantuono e figli,1117,2017-10-21,Undisputed
12216,Carmelo Fabrizi,Trentin-Parri SPA,1801,2021-03-06,Undisputed
12217,Enzio Granatelli,"Toninelli, Sauli e Dallara Group",1470,2013-10-29,Undisputed
12218,Gianni Conte,Mazzeo-Calvo Group,1452,2012-03-21,Disputed
12219,Jacopo Bertolucci,"Paoletti, Infantino e Peruzzi Group",1332,2020-05-13,Disputed
12220,Victoria Finetti,"Iannuzzi, Raimondi e Mimun SPA",1345,2012-05-08,Disputed
12221,Alfredo Martucci,Gottardi-Donà s.r.l.,1302,2013-12-10,Undisputed
12222,Greco Vespucci,Redi s.r.l.,1820,2017-12-01,Undisputed
12223,Margherita Gilardoni,"Storladi, Toso e Almagià e figli",1123,2013-11-30,Disputed
12224,Adriana Gualandi,Correr-Marzorati SPA,1038,2011-12-25,Undisputed
12225,Sophia Bignardi,Valier-Bonomo e figli,1595,2011-11-15,Disputed
12226,Rosaria Lamborghini,Bajardi-Malatesta s.r.l.,1030,2014-07-09,Undisputed
12227,Michelangelo Pedrazzini,Armellini SPA,1572,2020-06-25,Disputed
12228,Pierluigi Ossola,"Cocci, Monduzzi e Manzoni SPA",1863,2017-01-20,Undisputed
12229,Ruggiero Dossi,"Papafava, Crespi e Conte SPA",1617,2012-05-08,Disputed
12230,Costantino Sgalambro,Pinamonte Group,1201,2014-06-27,Disputed
12231,Uberto Pizzamano,Tarantino-Traetta s.r.l.,1250,2021-04-30,Disputed
12232,Nanni Schiaparelli,"Ziani, Medici e Brenna e figli",1248,2016-02-14,Disputed
12233,Nicola Marzorati,Borsellino s.r.l.,1829,2013-11-04,Undisputed
12234,Gianluigi Faugno,Favata SPA,1344,2021-07-16,Disputed
12235,Amleto Delle,"Comboni, Lucarelli e Lucchesi s.r.l.",1928,2018-10-05,Undisputed
12236,Adriana Folliero,Scarpa-Mogherini Group,1297,2019-06-19,Disputed
12237,Roberta Chechi,Loredan e figli,1101,2020-05-15,Undisputed
12238,Livia Vigorelli,Treccani-Pontecorvo SPA,1511,2017-10-10,Disputed
12239,Torquato Sauli,Giacconi SPA,1978,2015-08-08,Disputed
12240,Ronaldo Fabrizi,Bonomo-Castioni Group,1897,2017-04-08,Disputed
12241,Nicoletta Botticelli,Bragaglia Group,1114,2016-10-10,Undisputed
12242,Susanna Schiaparelli,"Vecellio, Tognazzi e Mercalli SPA",1960,2017-11-14,Disputed
12243,Antonina Proietti,Trotta Group,1989,2015-10-30,Disputed
12244,Gioele Botticelli,Guarato-Botta Group,1897,2019-07-06,Disputed
12245,Corrado Pizziol,Tomasetti-Bergoglio s.r.l.,1376,2018-01-23,Disputed
12246,Baccio Battelli,Mondadori Group,1286,2012-09-05,Disputed
12247,Luca Zoppetti,Gemito SPA,1064,2017-08-20,Disputed
12248,Giulia Sauro,Ritacca s.r.l.,1340,2018-02-12,Disputed
12249,Giosuè Taliani,Ricolfi-Bocelli e figli,1448,2018-07-18,Disputed
12250,Jolanda Galuppi,Solimena s.r.l.,1743,2019-06-05,Undisputed
12251,Sophia Cianciolo,"Tornatore, Morricone e Cadorna SPA",1065,2021-07-06,Disputed
12252,Greca Mantegazza,"Guglielmi, Interiano e Binaghi Group",1812,2012-09-21,Disputed
12253,Livia Rinaldi,Gianvecchio s.r.l.,1022,2017-09-17,Undisputed
12254,Greca Berrè,Morlacchi s.r.l.,1758,2015-01-31,Disputed
12255,Susanna Dandolo,"Bonaventura, Abate e Fagotto Group",1469,2013-11-07,Disputed
12256,Rodolfo Mortati,"Boito, Gritti e Bottaro SPA",1827,2020-07-06,Undisputed
12257,Beppe Lussu,"Ferrara, Tuzzolino e Palombi e figli",1968,2012-08-03,Disputed
12258,Gioele Leoncavallo,Briccialdi-Navone s.r.l.,1469,2021-07-02,Disputed
12259,Flora Morpurgo,Navarria-Magnani Group,1357,2015-10-13,Undisputed
12260,Rembrandt Tresoldi,"Perini, Bazzi e Cerutti s.r.l.",1413,2013-02-02,Disputed
12261,Alphons Togliatti,Zoppetto-Vigliotti Group,1395,2016-06-29,Undisputed
12262,Eugenia Cafarchia,Argurio Group,1966,2018-09-02,Disputed
12263,Paolo Prada,"Castioni, Platini e Palladio e figli",1095,2017-01-29,Disputed
12264,Lamberto Toscani,"Pareto, Cicilia e Piane Group",1802,2015-05-01,Disputed
12265,Camillo Scarfoglio,"Poerio, Busoni e Biagi SPA",1749,2015-12-11,Disputed
12266,Fabia Donati,"Botta, Busoni e Vitturi e figli",1819,2013-07-03,Disputed
12267,Mirco Solimena,Federico e figli,1180,2016-06-25,Undisputed
12268,Giuseppina Barese,Bodoni s.r.l.,1243,2013-04-26,Undisputed
12269,Alphons Gioberti,Benussi s.r.l.,1691,2020-12-12,Disputed
12270,Angelo Amato,"Cundari, Berrè e Murialdo Group",1240,2016-02-11,Disputed
12271,Lina Ruggeri,"Saracino, Cundari e Crispi SPA",1711,2014-04-08,Disputed
12272,Ivan Leoncavallo,Ferrata-Rocca e figli,1892,2017-09-26,Undisputed
12273,Severino Carnera,Dossetti-Falcone SPA,1093,2014-08-11,Undisputed
12274,Donna Armellini,"Nitto, Casadei e Ortolani s.r.l.",1302,2019-03-30,Undisputed
12275,Silvio Trevisani,Gozzano e figli,1646,2018-01-24,Disputed
12276,Claudio Ciani,"Boiardo, Cerquiglini e Antonacci SPA",1115,2019-05-08,Undisputed
12277,Pierluigi Saraceno,"Tasso, Bondumier e Barozzi s.r.l.",1208,2016-03-09,Disputed
12278,Griselda Russo,Mascheroni-Giradello s.r.l.,1061,2015-08-09,Undisputed
12279,Donna Pizzo,"Turchi, Deledda e Pizzetti Group",1631,2013-11-15,Disputed
12280,Donna Giannetti,"Morlacchi, Baresi e Bombieri s.r.l.",1379,2019-09-09,Undisputed
12281,Clelia Romiti,"Giorgetti, Montalcini e Paganini s.r.l.",1287,2017-06-05,Undisputed
12282,Camillo Foà,Bertoli-Pontecorvo SPA,1323,2012-11-27,Disputed
12283,Gioele Fabrizi,"Goldstein, Fanucci e Giolitti e figli",1272,2020-12-10,Undisputed
12284,Nina Gualandi,"Sagredo, Basadonna e Modugno Group",1754,2021-01-03,Disputed
12285,Rodolfo Canevascini,Turci-Pellico Group,1835,2011-10-02,Undisputed
12286,Sandro Faugno,Balbo-Crisafulli SPA,1701,2021-03-28,Undisputed
12287,Antonino Donà,"Briccialdi, Martinelli e Comboni SPA",1676,2013-10-12,Disputed
12288,Berenice Capone,"Gelli, Montesano e Casadei e figli",1261,2016-05-13,Undisputed
12289,Mirco Sommaruga,Castellitto SPA,1755,2016-01-23,Undisputed
12290,Flavia Rossi,Ariosto e figli,1945,2016-02-02,Undisputed
12291,Matilda Foa,Scalfaro s.r.l.,1797,2017-09-09,Undisputed
12292,Benedetto Ruffini,Perini Group,1536,2021-02-20,Undisputed
12293,Giampiero Sommaruga,Antonello Group,1827,2012-02-26,Disputed
12294,Gioffre Sraffa,Gremese-Mantegna e figli,1722,2020-06-23,Undisputed
12295,Alberico Pedrazzini,Coardi e figli,1856,2019-02-01,Disputed
12296,Flora Finetti,"Lercari, Greggio e Giovine SPA",1699,2018-06-10,Disputed
12297,Gioele Sobrero,Castioni s.r.l.,1808,2019-09-13,Disputed
12298,Agostino Marzorati,"Trevisani, Asmundo e Tonisto SPA",1732,2020-05-11,Undisputed
12299,Valeria Bajamonti,Modiano-Santorio Group,1749,2016-11-23,Undisputed
12300,Filippa Berlusconi,Grisoni-Migliaccio SPA,1015,2017-03-27,Undisputed
12301,Filippa Bignardi,"Mercantini, Pascarella e Tresoldi Group",1514,2011-12-26,Undisputed
12302,Alberico Folliero,Dibiasi-Renzi s.r.l.,1273,2017-01-07,Undisputed
12303,Antonina Stoppani,Doglioni-Santoro s.r.l.,1409,2017-11-22,Disputed
12304,Liberto Trevisan,Benigni e figli,1273,2014-08-12,Disputed
12305,Livia Rinaldi,Curiel-Torlonia e figli,1266,2015-06-01,Disputed
12306,Sandra Trebbi,Garibaldi e figli,1910,2020-07-12,Disputed
12307,Michelangelo Pizziol,Marcacci e figli,1582,2021-07-18,Disputed
12308,Tonia Bragadin,"Mazzi, Ungaretti e Modigliani Group",1979,2014-05-18,Undisputed
12309,Loretta Folliero,Bazzi SPA,1354,2016-04-23,Undisputed
12310,Severino Baglioni,Mascagni-Callegari SPA,1696,2019-11-24,Undisputed
12311,Guglielmo Anguissola,Mondadori s.r.l.,1150,2014-08-27,Undisputed
12312,Ernesto Tron,"Jovinelli, Dovara e Munari e figli",1054,2015-01-02,Undisputed
12313,Micheletto Pisani,Mazzeo-Giusti SPA,1388,2021-01-11,Disputed
12314,Temistocle Pausini,Greggio SPA,1563,2013-04-24,Disputed
12315,Mirco Prada,"Casellati, Aulenti e Chiaramonte s.r.l.",1298,2020-01-12,Undisputed
12316,Rosina Pisani,Lanfranchi Group,1432,2012-07-03,Disputed
12317,Riccardo Iannuzzi,Montessori-Vittadello Group,1612,2013-06-10,Undisputed
12318,Puccio Bajamonti,Foletti-Beffa Group,1716,2018-02-27,Disputed
12319,Claudia Ferrari,Cianciolo-Treccani SPA,1096,2012-11-15,Undisputed
12320,Alfredo Schiaparelli,Notarbartolo e figli,1435,2015-12-24,Undisputed
12321,Ottavio Bianchini,Bragaglia SPA,1536,2020-08-14,Undisputed
12322,Sonia Bertolucci,Marconi-Galeati s.r.l.,1836,2019-07-06,Disputed
12323,Fernanda Milanesi,Aulenti e figli,1554,2016-03-02,Disputed
12324,Iolanda Sauli,Pace e figli,1437,2019-01-10,Disputed
12325,Isa Ariasso,Casale-Vigorelli e figli,1127,2012-08-23,Undisputed
12326,Fernanda Vigorelli,Morabito Group,1463,2014-08-21,Disputed
12327,Costantino Solimena,Marangoni Group,1723,2014-03-08,Disputed
12328,Antonino Conte,Lamborghini-Morricone e figli,1281,2017-07-22,Undisputed
12329,Ermanno Zito,"Malpighi, Ferrari e Randazzo SPA",1514,2014-02-14,Undisputed
12330,Serena Tresoldi,Vigorelli SPA,1725,2014-08-04,Undisputed
12331,Nanni Bragadin,Callegaro e figli,1545,2012-09-10,Undisputed
12332,Jacopo Conte,Canetta s.r.l.,1173,2015-12-06,Undisputed
12333,Liberto Greco,"Bonino, Ruggieri e Rosiello e figli",1456,2015-04-08,Disputed
12334,Victoria Pedrazzini,"Miniati, Cicilia e Cerquiglini SPA",1731,2019-10-07,Undisputed
12335,Antonina Camuccini,Morandini-Manacorda Group,1725,2011-10-05,Undisputed
12336,Mario Romiti,Ortese s.r.l.,1678,2017-08-24,Undisputed
12337,Clelia Folliero,"Argento, Toso e Munari s.r.l.",1528,2017-06-08,Disputed
12338,Ernesto Delle,Albertini e figli,1221,2019-05-26,Disputed
12339,Antonina Trotta,"Zaccardo, Ortese e Civaschi e figli",1584,2021-04-10,Disputed
12340,Antonello Giannuzzi,"Sokolov, Tedesco e Querini e figli",1063,2011-10-13,Disputed
12341,Armando Papafava,"Abbagnale, Gigli e Pausini s.r.l.",1842,2018-04-07,Disputed
12342,Temistocle Camilleri,"Chechi, Guicciardini e Spallanzani s.r.l.",1677,2018-05-22,Undisputed
12343,Jolanda Trebbi,Valmarana Group,1307,2017-05-09,Disputed
12344,Valeria Ferrazzi,Brunello-Boiardo s.r.l.,1108,2019-01-10,Undisputed
12345,Marisa Gucci,"Bragaglia, Pacillo e Caruso Group",1347,2016-09-23,Undisputed
12346,Guglielmo Papafava,"Rossini, Gramsci e Vezzali Group",1026,2016-06-05,Undisputed
12347,Sophia Pellegrini,"Garzoni, Mazzanti e Malaparte SPA",1220,2019-12-25,Disputed
12348,Enrico Pizzo,Nicolini e figli,1689,2020-10-02,Disputed
12349,Fabia Murri,Antelami Group,1977,2016-07-21,Disputed
12350,Marcello Procacci,Matteotti e figli,1885,2021-01-06,Disputed
12351,Carla Tamburello,Pederiva-Tozzo e figli,1362,2013-02-01,Disputed
12352,Greca Lucciano,Tagliafierro e figli,1027,2014-11-10,Undisputed
12353,Nicoletta Piccinni,Randazzo s.r.l.,1510,2013-11-23,Disputed
12354,Michelotto Sagnelli,"Cocci, Caruso e Lercari s.r.l.",1609,2019-10-16,Disputed
12355,Daria Ruffini,Broschi-Carli Group,1533,2016-06-02,Undisputed
12356,Livia Guidone,"Trombetta, Boccioni e Pasqua SPA",1699,2019-07-03,Undisputed
12357,Nicola Solari,"Proietti, Malacarne e Roth s.r.l.",1710,2016-02-08,Undisputed
12358,Ezio Antonacci,Schiavone-Molesini Group,1527,2014-07-13,Undisputed
12359,Diana Romiti,Ponti e figli,1415,2015-01-13,Undisputed
12360,Santino Juvara,Scalfaro e figli,1770,2019-06-15,Undisputed
12361,Zaira Donini,"Schiavone, Romiti e Angiolello Group",1466,2020-11-26,Undisputed
12362,Claudia Schiaparelli,Veneziano-Lattuada e figli,1235,2017-08-26,Disputed
12363,Angelica Visintini,Togliatti Group,1019,2015-08-13,Undisputed
12364,Gloria Papafava,Nibali s.r.l.,1735,2015-09-02,Undisputed
12365,Carmelo Berlusconi,"Saffi, Scalera e Pisacane s.r.l.",1624,2017-02-16,Disputed
12366,Livia Maspero,Aulenti-Trapanese Group,1494,2018-04-08,Undisputed
12367,Claudia Gadda,Asprucci-Capecchi e figli,1249,2021-09-12,Undisputed
12368,Alina Badoglio,"Tremonti, Costanzi e Pinamonte s.r.l.",1808,2012-12-06,Disputed
12369,Bianca Vitturi,Salata s.r.l.,1646,2012-09-21,Undisputed
12370,Nicola Donà,Montalti-Galilei s.r.l.,1903,2013-06-22,Disputed
12371,Annunziata Cattaneo,Filippini-Busoni s.r.l.,1239,2014-04-28,Disputed
12372,Margherita Cignaroli,"Tonisto, Collina e Pugliese SPA",1674,2013-04-08,Disputed
12373,Adriana Toselli,Ravaglioli-Vigliotti Group,1857,2014-10-19,Undisputed
12374,Ramona Veneziano,Vendetti-Dovara Group,1045,2014-01-27,Disputed
12375,Luca Durante,Pellegrini-Anastasi s.r.l.,1232,2020-12-02,Disputed
12376,Lamberto Botticelli,Maderno e figli,1343,2018-04-28,Disputed
12377,Enrico Littizzetto,"Mondaini, Alfonsi e Impastato Group",1950,2020-04-15,Disputed
12378,Margherita Morpurgo,Vianello Group,1051,2014-01-27,Undisputed
12379,Ferdinando Carnera,"Galtarossa, Luxardo e Modugno Group",1408,2021-01-21,Undisputed
12380,Donna Chittolini,Pausini-Satta SPA,1989,2020-12-19,Disputed
12381,Alessandro Bersani,Longhena-Ruberto s.r.l.,1359,2018-11-23,Undisputed
12382,Ivo Abba,"Vanvitelli, Biagi e Marenzio s.r.l.",1649,2021-06-20,Disputed
12383,Enzio Sagese,Munari-Trapanese SPA,1367,2015-08-01,Undisputed
12384,Armando Basso,"Tarchetti, Mercalli e Moccia Group",1801,2014-08-17,Undisputed
12385,Raffaello Biagiotti,Mocenigo-Corcos e figli,1477,2016-04-07,Disputed
12386,Sonia Conte,Bazzi-Pucci e figli,1906,2014-02-22,Undisputed
12387,Elmo Disdero,Antonello Group,1827,2014-05-29,Disputed
12388,Pierluigi Coardi,Ferrucci-Sabatini e figli,1924,2018-11-07,Disputed
12389,Giacobbe Botticelli,Cuda Group,1655,2021-01-14,Disputed
12390,Fabia Bertolucci,Bonomo-Celentano SPA,1075,2018-07-27,Disputed
12391,Micheletto Bragadin,Cavalcanti SPA,1305,2021-06-09,Disputed
12392,Corrado Mortati,"Silvestri, Trapani e Antonini Group",1353,2015-07-16,Undisputed
12393,Flavia Nitto,Barberini-Pasolini s.r.l.,1374,2020-02-09,Undisputed
12394,Fulvio Piccinni,Villadicani SPA,1308,2016-12-15,Disputed
12395,Rosaria Rossetti,Agnesi-Bernetti SPA,1059,2018-10-29,Disputed
12396,Livio Bersani,Traversa-Catalano SPA,1956,2015-03-28,Disputed
12397,Giuseppe Porcellato,"Guidotti, Grimani e Lercari e figli",1415,2018-05-07,Disputed
12398,Amleto Porcellato,Maccanelli-Fuseli s.r.l.,1970,2021-02-20,Disputed
12399,Gianluigi Barcaccia,Bernetti e figli,1771,2017-12-09,Undisputed
12400,Margherita Trebbi,"Pizzo, Porzio e Agazzi SPA",1813,2016-12-14,Disputed
12401,Ugolino Renzi,"Sonnino, Monicelli e Maggioli s.r.l.",1980,2021-05-21,Undisputed
12402,Carmelo Rossellini,Babbo e figli,1221,2014-04-28,Undisputed
12403,Claudia Papafava,"Garozzo, Tomei e Innocenti e figli",1076,2018-12-26,Disputed
12404,Delfino Bonolis,Dalla SPA,1244,2021-06-22,Undisputed
12405,Angelo Interminei,Antonetti-Tosto Group,1899,2014-08-15,Undisputed
12406,Benedetto Cattaneo,"Cesarotti, Barozzi e Saffi Group",1115,2018-11-24,Disputed
12407,Torquato Zamengo,"Scarlatti, Malaparte e Leblanc e figli",1431,2012-01-29,Undisputed
12408,Diana Saragat,"Boaga, Solari e Romagnoli SPA",1028,2015-12-15,Disputed
12409,Sonia Cafarchia,Peruzzi SPA,1446,2019-08-18,Undisputed
12410,Monica Beffa,Gemito e figli,1605,2015-05-11,Undisputed
12411,Valerio Bacosi,"Ferrara, Tuzzolino e Palombi e figli",1656,2013-09-26,Undisputed
12412,Sole Pizziol,Zanzi SPA,1427,2015-05-18,Disputed
12413,Etta Frescobaldi,"Vezzali, Simeoni e Ferrazzi SPA",1493,2020-01-21,Undisputed
12414,Ermanno Luxardo,Trezzini s.r.l.,1981,2013-07-05,Disputed
12415,Aria Depero,Sokolov Group,1534,2012-02-26,Disputed
12416,Matilda Pellegrini,Taccola Group,1413,2015-04-11,Undisputed
12417,Camillo Pacelli,Lopresti-Mascheroni SPA,1961,2013-05-02,Disputed
12418,Severino Camilleri,"Roncalli, Maggioli e Raurica s.r.l.",1212,2021-08-10,Undisputed
12419,Severino Pisacane,"Barzini, Rossini e Gullotta SPA",1873,2013-03-22,Disputed
12420,Romolo Errani,"Basso, Lattuada e Casadei s.r.l.",1358,2020-09-05,Undisputed
12421,Rembrandt Bersani,Ravaglioli-Gabrieli e figli,1895,2016-08-12,Undisputed
12422,Donatello Chiesa,Pepe-Cainero s.r.l.,1009,2017-12-17,Undisputed
12423,Rosa Comencini,Regge-Iannelli e figli,1799,2011-12-08,Disputed
12424,Uberto Mascheroni,Pepe e figli,1247,2017-04-18,Undisputed
12425,Pierluigi Donà,Bertoni-Comboni e figli,1274,2012-04-16,Disputed
12426,Lamberto Marzorati,"Bernardi, Onio e Camilleri e figli",1951,2019-03-29,Disputed
12427,Livia Cattaneo,"Asmundo, Cipolla e Romagnoli SPA",1613,2017-06-30,Disputed
12428,Valentina Chittolini,"Leopardi, Mezzetta e Tutino Group",1144,2020-02-29,Undisputed
12429,Corrado Pisaroni,Maglio Group,1899,2012-04-10,Undisputed
12430,Aria Fibonacci,Bosurgi e figli,1714,2013-05-16,Disputed
12431,Valerio Togliatti,"Roero, Donati e Casaleggio Group",1269,2015-07-18,Undisputed
12432,Donatella Anguissola,Dallapé e figli,1275,2019-10-05,Undisputed
12433,Enrico Pulci,Argan-Ricolfi SPA,1378,2014-10-18,Undisputed
12434,Amanda Pellico,Veneziano-Lattuada e figli,1080,2018-11-24,Disputed
